feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,fraud
-0.22325747603351054,0.42819939716173616,0.10704687206510198,-0.622869389355994,0.086590462925591,0.1926586898644184,-0.4419287181005665,0.07686255297276395,0.029104359222999948,-0.5714851489153115,0
0.17889368017414164,0.2803922631841172,0.5415256215876385,0.5269010260174515,-0.6888346839785455,-0.4689125199575614,0.2575176336043299,0.2568929754561044,0.2575238431530239,1.9263657453273604,0
0.2854452553465835,0.5677828200902995,0.47700088174660116,0.325695625652899,-0.15763462232017278,0.3794846102466336,-0.3864126072687859,-0.11840930337000444,-0.24268177391455173,0.04093706969316128,0
1.1573292833367543,-0.9336325962958741,0.3431300951872568,-0.8063579355948259,-0.23596593289471676,0.5444752984836831,0.032140009547731385,-0.5388723889646531,-0.3576518546299841,0.3397988744673379,0
-0.36518331585856834,0.10822929479098743,0.022785919951906885,-0.32580017380290843,1.0719720446626628,0.3169595111590056,-1.0125712933288036,0.09322715738471382,-0.330893232384194,0.426216667398112,0
-0.3962603692163503,-0.05736822073344951,0.25249363949022857,0.43287759708506074,-0.6001482035278881,-0.1672506179204742,-0.2374726555804781,-0.32666461628685595,0.8827271201405484,0.20249085548047777,0
-0.6304419771675226,0.45893097352738804,1.0610780985063166,0.5162326302755734,-0.7596849829770067,-0.24211703643312568,0.6334555745933114,-0.3538347328093904,0.22190971407311422,0.3873170267146684,0
-0.4634652357890415,-0.02976267803090004,-1.6206336700345363,-0.5121938206671449,-0.12628407569658015,-0.6238915909824247,0.8162056519658176,-0.7150706889803163,-0.22002224334849188,0.06537028864304567,0
0.7206366445330578,-0.7179310755897197,0.5815818760774798,0.0051165305097935244,-0.49075432552397547,0.23105173713163538,0.09952984778673502,-0.30010843857939734,0.03490104249500943,-0.19265679843087996,0
0.05675867262562399,0.3310653372605232,0.793008408072676,-0.6189077494134245,1.0665166873281333,-0.9760438997612509,-0.07589254751779162,0.2941586032422881,0.14049593386751635,-0.31134975991029695,0
-0.10406112517863766,-0.24650046732941655,-0.2946823784721059,0.4248010485105125,0.17850774298252367,-0.3464547976303271,0.44979993771662535,0.15364976043830467,0.40643105941948005,0.3148144209618061,0
-0.41449750546103625,-0.28009052009848484,0.3736468025616309,0.3051851327167324,-0.010450796982074066,0.058663691654391,0.6388324478942125,-0.29578569441791497,0.27354869058501885,-0.10109632621694699,0
-0.10884060161361019,0.5493884259935952,0.4127081744940149,0.40675481800031926,0.6527394035771645,0.010501920816379524,0.34097648564748195,-0.15513337829672802,0.16208317624422106,-0.06507152718384229,0
0.048497982496359095,0.2975785127184568,-0.40911034161673626,1.0461936378427301,-0.503008690749851,-0.6070943063938661,0.5790554367500339,0.39583134698146794,0.31205990852607757,0.31417275463213995,0
-0.0061233864234573115,-0.44862718574291577,0.03790227909686317,-0.33858085575605584,0.4875598667088756,-0.07352869075106933,-0.4127485983962558,-0.16069292082649672,0.20646572713781225,-0.28186227640198747,0
-0.4111101977832157,0.12184360574595615,0.12248328555436139,-0.2534715876855649,-0.2355191528091614,0.11602496867881815,-0.7240421707486621,-0.7037318871882776,-0.359222110626218,-0.10672357585592362,0
0.1554537827990023,0.737678108474776,0.4288298116010097,-0.07996926498171356,-0.009508103951344415,-0.5012646823189044,-0.009256567996194951,-0.14432931946006894,0.16135928016904474,-0.4136154717761615,0
0.25967325712058614,0.7663694565012888,-0.0543800742284288,0.20085586104947073,0.34507199585555626,-0.20061023594291813,0.11204624090520839,0.00629620039089743,0.04883804927441586,-0.38650489192773324,0
0.012255087129471348,0.24899914562272474,0.7255718038975209,0.47963541304260343,1.0765912287557782,-0.38367378144402475,0.4361603183603391,0.09167100286917587,1.0949014666088361,-0.40414914267757573,0
-0.41986092109038803,-0.2996963227220111,-1.0619478621549034,-0.2628775108403805,-0.379566330776849,0.07519689323810382,0.17087798788857972,0.9380854196079431,0.4752119190930251,-0.28845182783120155,0
-0.449207335674179,0.24595958575325286,-0.6601166035103211,0.9157293829271769,0.5897200603606435,-0.2345878260523524,-0.856567264545439,0.6769361870827066,-0.05726992262630894,0.6189081559867309,0
-0.7972138293971835,-0.29968751147688644,0.002621849859091583,0.023490296882371028,-0.22503273573962182,0.3114249661737494,-0.5338102146912972,-0.07118974251064675,0.06014781585594943,0.2572194170293745,0
0.3558074390444448,-0.5623210459189345,-0.7670570853678111,0.6388384109492545,0.16615700598979583,-0.3742432682782768,0.7755759877612615,0.05783731714642933,0.5896485920319132,0.033759240705054476,0
1.0303739624409936,0.8776704212216022,-0.12448207423953675,0.4857854754771777,0.3226879747925738,0.6843157787661743,-0.48246173029005224,0.34302572999921965,0.5292122434247939,-0.8793697432115571,0
-0.5916292563328875,-1.0196160888800503,-0.13470341722227883,0.35877112789798105,0.751178526048014,0.03704739020988759,0.8143077727856459,-0.6900507291074457,-0.8516912196775773,-0.02777384944830939,0
0.19203272446965364,-0.016347374047046555,-1.0337210500199383,-0.044560019756394204,-0.6522347502524266,0.33483627441501923,0.18329912304842413,-0.4699398931636776,-0.25693345866834677,-0.5296067609444758,0
-0.03133954863658594,0.47757116025061913,-0.49286302316777186,0.2520232577589222,-0.2651288091862204,-0.3964364161311721,-0.053515179977278914,-0.517621161209687,-0.276824652673591,-0.5989389462944242,0
0.9823625664581946,0.017631775985864306,-0.3498627539962927,0.10698995536711098,-0.056164024845414814,-0.1104847997666113,0.3070833500217126,0.37875385502365255,-0.26525057380526373,-0.28790912032234,0
-0.137525848575822,-1.1509605823677924,-0.757595531099276,0.6834371337222622,0.8224838567506418,-0.12451801977818916,0.2882784815278832,0.15562507727176805,1.5394404042276189,0.5597874557172884,0
-0.06395879574038327,-0.4777702203002129,-0.8032231601287863,0.10173181793361155,-0.3781753726421517,-0.7111268547988371,-0.32328644212126334,-0.5407740018071976,0.8435708175362824,0.44081987847472526,0
-0.003986320658308688,0.7399720694450131,0.03868415382380915,-0.43064210066413183,0.7615620386348286,0.26945502184232933,-0.5186230771632282,-0.0951693390418041,-0.4378091266923787,-0.6913998654821681,0
0.4630887737658207,0.9547083202350652,-0.6992837869095706,0.28148461834528543,-0.3253212845609136,-0.2435626918823481,-0.2961969621194346,-0.431995384839908,0.024260813972413496,-0.4154750582055189,0
0.1352284128899194,-0.025119054724568476,-0.11947402343320487,-0.45378183102079894,-0.28838566528416637,0.377695612912878,0.2504585938121904,-0.4887776223992755,0.049666152714612936,0.3756935616858945,0
-0.8347026405606859,0.2716800961899675,-0.33131187947292334,0.28529933429657967,-0.38162957827125843,-0.9024410503322595,-0.8137712189415813,0.024042473330690997,0.12986125086074093,-0.4521583125522043,0
0.31929622938868696,-0.8307600311344799,-0.033039899323658285,-0.6055080998812282,-0.3259180539010796,0.023699335658207008,-0.4302066826419762,-0.19227777211491268,0.5031464046072203,-0.2884459347615744,0
0.4178460560325709,-0.564853427328809,0.2649020889576414,0.7207843103289502,-1.2358222500636447,-0.3984476277352384,0.28853606359027,-0.10152269302149634,0.18557293668565442,-0.3019925933579103,0
0.04329489373644996,-0.07783861769603974,0.5838910308299037,0.12721042165060656,0.1688013310376011,-0.2059384830612337,-0.24380311203624677,-0.21627909390981045,0.19722607118914842,-0.21049224041013148,0
0.14488742844820643,1.0377003993227192,0.4355623517158462,-0.16301176608392057,0.6006069610819724,-0.2040376865107757,-1.019062267588927,-0.504043155458702,-0.9353959605129278,-0.17575674202065433,0
0.00920918959477585,0.8382186561376413,0.16346368688208132,-0.10955026440443212,0.4147027905917446,-1.1055676545039426,0.11780727905428297,0.3854325969434834,-0.7392931228899208,0.5718770216034645,0
0.16924820374720706,-0.20764395695040064,0.3163909330531424,1.135346428902198,0.09093312752924758,0.12411029315016804,-0.22968044977012206,-0.4249221847323959,0.4151679082721228,-0.4280419129544336,0
0.035783118609696234,-0.23882872338255834,0.23948991287319601,0.16683105264347423,0.5187699721289497,-0.25500819942737357,-0.13493746764668563,-0.4893818578911537,-0.22214663003805568,0.18865024652242599,0
0.37849430832267594,-0.4610826620888127,0.4348029600528301,0.6778189294024755,0.20671745161185043,0.938397906279033,-0.3868945995517865,-0.6223273516557085,-0.8893601244521393,0.7480221557445915,0
0.3271828281770289,-0.027792335455227534,0.13998431315991014,-0.5627445236491883,1.2228759898084132,0.06461059098761375,0.054697397302446465,0.36288331194934614,0.2405046158683566,0.11194201213956569,0
-0.39523722772265596,0.23573417856799786,0.9410122482375168,0.6727100230774888,0.7965933133196986,-0.25560783821559263,-0.49480241012929044,-0.06289346004982407,0.027862456144347302,0.5470957592354743,0
-0.8462323148574097,0.7647751597303069,-0.07900394928949471,-0.21344053497371002,-0.5060521876300839,-0.8274283359328849,0.4115852919809573,0.036658983594201944,-0.6449804498705269,-0.647539386031808,0
-0.1678923496450641,0.8345107626446965,-0.1297956756818024,-0.7515714765590531,-0.12287153204297203,-0.1363617848738351,-1.3484433214707858,-0.027147433258906103,-0.11546726510433898,0.3481031824067092,0
0.9244780474726726,0.5632825147738787,-0.13444434527741525,-0.5532629543708351,1.2866799016249302,0.02960921700724413,0.0069646459564731015,-0.012062543555001639,0.09904238038392767,-0.07218020596197137,0
-0.28683100344011814,-0.27342947062019607,-0.016376635107999193,-0.2717123855668825,-0.3564228913385822,0.05321511384594842,-0.1274886087104276,0.7519964942913442,-1.325484904196506,0.5457534259612309,0
0.6230425962488145,-1.0366951162040747,-0.17134379704017438,-0.18572043299789573,-0.7037558473589106,-0.38890834379543765,-0.5552879227329144,0.8761352217118114,0.4678391965737306,0.6357775474970794,0
0.36083603202161746,-0.5645258856086145,-0.26226013313988683,0.24468728061395903,-0.6110639044459727,0.35649921508619403,-0.12016269907906743,-0.18741040377479862,0.35547998410174586,0.22213165574301996,0
-0.18048308290953996,0.579664901682124,-0.5405316637999487,0.3079678034721319,0.2965506289841919,-0.15477321965699514,0.163066511121059,-0.6255567881926516,0.4620135096034505,-0.09245106822149451,0
-0.26136151025951976,0.5245046129184446,-0.3521718452713796,-0.7042306481817798,-0.7783145867619519,0.3030049756728198,-0.6402146762481415,0.8773970909921823,-1.040964703941861,0.8482281841450191,0
0.1055087336013092,-0.048356555935196194,-0.27245954340447476,0.19956805717603537,-0.01881735121242419,0.551650941008261,0.05711382433101982,0.0751508807309388,-0.18180610610692793,-0.028472811860533728,0
0.1539008844460296,-0.8550841963283127,-0.6740927110528565,0.3716320470113575,0.08543271906397093,-0.09199166817633957,0.00921696653269658,0.17379085268083552,-0.26987984015468075,-0.38915236270115633,0
0.09792262754884078,-0.489186388807516,0.20412637785723592,-0.8512918021189202,0.5145778186628218,0.2362987412065215,0.12801486715693783,0.49134549197275695,0.8327372222312883,0.5071850325090652,0
-0.9204371156658226,-0.6397884833678508,-0.3124092888478394,0.013045525105416893,0.2588295102345615,-0.3628719065767328,0.09338338223853916,-0.3776914661766613,-0.3057589014959741,-0.7033305484241111,0
-0.46161662305545215,-0.6758423028081668,-0.48793662648866637,0.5268208983039198,-0.4746994444159715,1.3161910324186954,0.2466589504404446,0.09241806184743695,-0.42917889009060667,0.35015493970449557,0
-0.28781891311888697,0.06100490732268072,1.2800422691343973,-0.048029949862324936,0.5746366631428379,-0.3515882125629437,-0.01749424524848085,0.885400317817755,-0.3134835288938837,0.9062242789984644,0
0.3538759677277377,-0.2812333879471338,0.3162038695277604,0.48627722481336483,0.3109049811085982,-0.7851123599452282,-0.3635685879124343,-0.12375931777575237,-0.03721671455002314,0.310336048775339,0
0.08885050046662692,-0.6676721793550506,0.1900989255029816,0.3052928726419116,0.2798952239655199,0.5403903627773109,0.41696107727445203,0.22959003961421834,-0.0350828557293235,-0.8304804667579955,0
0.21480910956629293,0.10384384358155557,0.13578941859768676,-0.6383742879101548,-0.5405282702041312,0.5265764266664518,-0.01977757692832752,0.3407503486863122,0.014159188065229655,0.014878069747871618,0
0.46914190298799885,-0.25802236410868695,0.04806038847049172,-0.23113764435252138,-0.2172481137161578,-0.15458606173431969,0.11106688581685638,-0.23937431083173855,0.6278780627867604,-0.44730365110975195,0
-0.09343582208067952,-0.21986552913708746,0.7234889421768664,0.09827738825578732,0.5159222697343174,-0.742780186518486,0.13352513293462942,0.4448153978117185,0.04114199463771209,0.5327401875326756,0
-0.2586442250501861,0.70467372009279,1.1494490618096251,-0.18141928021982953,-0.2227512607003859,0.7266922385588505,0.7897860728653562,-0.26143001357663415,-0.21009340854792877,-0.1408923044302537,0
-0.6722252555171385,-0.4593259732420991,-0.5020703833760339,-0.3838987825520642,-0.017342443693390552,0.11710736626826011,0.7752502464070384,-0.4991770203693955,0.4921611992382919,-0.10699442211275448,0
-0.024731854826216468,0.33740974608330176,-0.5613610107811493,0.1912048730920253,0.08322610410652799,0.2462256320040744,0.14458432195390905,1.2276500699554471,-0.318869992125658,-0.2654984775009088,0
-0.3115702632123822,-0.27773855958012733,-0.31869356365325885,0.5945082655537759,0.7102521239949274,-0.28537314687473814,-0.41617778655211435,0.23570777819320204,-0.2761115221404858,0.31646590887775555,0
0.10146151042564985,-0.757872057498616,0.7737526006650308,0.8979388365477609,-0.306394345242193,-0.19385077996799202,0.14293269536245257,0.16722839499351258,0.3292721363364152,1.0051022693831748,0
-0.0884736137470247,-0.39914862226922687,-0.6896596140072636,-0.36546501997095954,-0.016563486436898547,0.8972789317588938,-0.2588056495180857,0.11189397581944925,-0.008211448036376037,0.594196636724042,0
1.2634662129368108,-0.2654343864601603,-0.24471972125911107,0.522080438534536,0.3409457448131557,0.9233536628680168,0.29196409266298196,-0.17964604539352977,0.29532741534615464,0.5543517902914539,0
0.41024109059868213,0.2536370155536489,0.533337344794577,0.5846477952228364,0.6910794955187636,0.3243549437948213,-0.08355904015842718,0.07335684321666142,0.6032544832541784,-0.40846783549361804,0
0.1843366544364506,-0.19666940616368034,0.014372411467408744,0.6392259313036494,0.09554953400995167,0.023218274078074405,-0.6799280704899596,0.37312678301361035,0.3227420905705377,1.08162736165273,0
-0.15388911747650028,0.10957516383196939,0.12469184185537763,0.7887266398817372,-0.04764776619347605,0.13951076288516961,0.3039482548582696,0.09330456157817905,-0.22321680727526413,0.09704499644915379,0
0.536815874929886,-0.5132576497055301,0.066484837073438,-0.3500604074695866,0.5975233144624212,-0.7615934523918874,-0.27946092363579417,0.18860593753226043,0.7827620146171702,-0.0328751305364939,0
-0.27759976334659914,0.940578534720295,-0.724006950208122,-1.099402978310041,0.2200072250266662,-0.2510271121763056,-0.5106164085653566,0.35417822364967666,0.12190035688559941,-0.2820393153683642,0
-0.6401521993354472,0.43622866414007233,0.3251005889793305,-0.049587931889691454,0.9233184980238329,-0.5350423831630763,-0.7627625854623694,-0.3459540349406222,-0.022793008177748902,0.12166972466134592,0
-0.12061802892816494,0.1760276982571484,-0.6257697120952221,0.7218823020366298,-0.041075589196284415,0.5586479157940639,0.17136267318885207,0.22837660957689196,0.28488364011610184,0.2238542800086574,0
0.32136137993377195,0.6645762650662157,0.09826058485073506,0.35450187879425615,-0.04486784714361336,0.7200586077247364,-0.33819615102963485,0.9004702164554078,-0.020078975322171705,-0.7153875510590241,0
0.06405220745539464,-0.3405258287374404,0.42032177449436214,-0.32631198965119557,-0.22309171660738986,-0.9447703654727655,-0.22615315962453836,-1.2119396633144783,-0.7919514117428617,0.3802073280721487,0
0.3929000793254161,0.21272878089248237,-0.4834880715646065,-0.023855678070989927,-0.0018012695452842016,-0.5791823445962712,0.7516991508835753,0.4386811452878357,-0.11048208691483197,0.01344291949726539,0
0.10419140397377624,-1.0208674342121453,-0.12358869126029846,-0.3409921239988993,-0.5008100049474578,-0.14055014644297745,0.8988432634247613,0.3204214306335049,-0.2855894948913984,0.2862913906780793,0
0.6996777182930011,0.4623168414563844,0.029815184960087063,-0.32346838885278695,0.349111656806795,0.19674269271087486,0.44759661001386614,0.31758590084098476,0.5247763576596676,-0.267617605780284,0
0.6586970328171629,0.09879980234619982,1.0376304363126327,-0.34459390904478393,0.8679819015826247,0.0989553917313239,-0.3257090018072242,-0.24194291702716078,-0.16017365409716008,0.2120829732009582,0
0.2614177440177498,-0.2868500019692895,-0.01217729613049142,1.0711351793059318,0.8637715850503557,0.21816183483701604,0.019001739084100144,0.06001566335913065,0.3067589863652083,-0.5113962825992028,0
-0.12868826871167258,-0.834292036938795,0.19961156130263963,0.3235979698513705,-0.24159323114968695,0.7869933816450163,-0.6128828315011705,-0.73218744010491,0.11222590927998599,0.5235491513060773,0
0.8419638457289343,-0.22944213143447,0.5393404167156478,-0.019254234750353604,-0.08631364997040981,0.4418299687433362,0.3261614392067098,-0.7881960784921247,0.7382701748629479,0.6900456770737258,0
-0.3127813507547647,0.19790176671870452,0.2470150931413694,0.13033688291195356,-0.27515257692271006,-0.3358116839690258,-0.012777035495722639,0.5863645096296823,0.27180007729721617,-0.18530716604305297,0
0.38584935532417236,-1.4242713103150377,0.5743828501860517,-0.8698568893890498,-0.18122047070156608,-0.5598349473130719,-0.6473407378604528,0.5804133936892596,-0.23385060065594568,0.1732519408653579,0
-0.023460289439592035,0.23852041361156073,0.03841094553012768,-0.6414961120942848,0.49813340972357,-0.24687829158065625,-0.7782909493298755,-0.21405758048295626,0.7503798953171554,0.42511087105674644,0
-0.1743260672039296,-0.1746288521592144,-0.1608175256086913,1.0383739917804204,0.19096772611577667,0.21502082359553482,0.5151417270159211,0.11939457951325676,-0.12952107291035156,-0.09817492454248913,0
-0.035800629707031975,-0.018611118254920796,0.3638147718184899,0.025972942903649716,0.3663200386077896,-0.04035829005429116,0.039317595158045296,-0.9991003422660538,0.4581638373512407,0.17324423794899635,0
0.4990050549298261,-1.4481276890968446,1.0441873523903638,-0.06979481407758688,0.5540914083687583,-0.5199529635627654,0.30638695253128484,-0.5267077815868281,-0.31188448034790256,0.9570156769333931,0
-0.09534120038167329,0.10871643658986144,0.43503386534437694,0.24784094398630224,0.07520945257178814,0.18248050123311255,1.2017077926191375,-0.028809398516792695,0.10054952335748375,0.525327198003806,0
0.5527629664789919,0.5935151527801901,0.3193651110145923,-0.5715024563652418,0.816715766150548,-0.573172696509344,0.15131773261951662,-0.37713792500967896,-0.03206917329649631,0.16438120515174037,0
0.16067860772513654,0.21096037711764237,0.8068556345293235,0.22676715075698992,-0.12207831764532438,0.4820435841441788,0.5947352444623203,-0.6138039075684962,0.298700034924929,0.35058637115544916,0
-0.148781751679996,0.6878534066558099,-0.07502779351626358,0.06278822673577131,-0.0865359121419348,0.007789523790733767,-0.5481375434476009,-0.7200254412971472,0.7972525316124861,-0.4234806741591639,0
-0.4956961747281536,-1.0766950568018574,-0.31948087384475116,-0.6615448967037493,0.8210075800681845,0.5049085446713171,-0.3440751725888619,1.1262179026721544,0.49088274349579714,-0.16241569175431123,0
-1.2497028574367863,1.1454712862953706,-0.694786233381798,-0.8226993734784459,0.5112852160048201,1.2198762031696364,0.6921364092552591,0.2819545600261798,0.297377170832643,0.42670777939015386,0
0.37946429489338257,0.1405957119846879,0.052100551975938034,-0.03129656394976121,-0.37698229443333814,-0.14033753843338703,-0.8464784070976927,-0.049169813397374945,-0.4942955535754588,-0.5517946586078856,0
0.08994707557673923,0.6960011431722997,0.4591583030011566,-0.7852503018115887,-0.4948140682851688,0.47038559399410795,-0.4912436967691548,-0.1123165749985123,0.27502604951227594,-0.48417222743181765,0
0.05268775307297995,-0.6670127474591022,-0.3006838219756069,0.1598909670712685,-0.7964968667658346,0.2202373689801995,-0.009818899463340613,0.276244977208574,0.11195706703233071,0.6820702149869221,0
0.06261225132395364,-0.2147027705626265,0.06114875151614192,0.2716490145181941,0.024430035162852165,0.02029584560194119,-0.3509958439033778,-0.3314504587754742,-0.7013026358998468,0.8747883715934697,0
-0.6219316176956425,-0.34645259889795366,-0.3592036327845987,0.44746218847222063,-0.1474748391460139,0.6238710363368669,-0.33674531212193426,0.13949708111190098,-0.41767352662987867,1.0725745638866941,0
-0.5937992095147564,0.15491035511351375,0.31688844046604925,0.20689954872574912,-0.09264382943885414,-0.06491034986671308,0.0219057359895548,-0.07350100081424431,0.48193955839745484,1.1052615007956756,0
-0.27874589250391685,-0.684901489789539,-0.0441410241756274,1.289854668827159,-0.4018372839848654,0.8195584027220337,0.8388504070382203,-0.2767941208539973,0.2844915395926377,0.814198311564269,0
-0.18956387049374354,-0.10179018005118089,-0.29084045697432187,-0.5073783653464334,-0.32463877253300355,-0.6119701333811283,0.01704173412961303,-0.38498661552932073,0.11689295589537385,-0.7779478231018137,0
0.16544011610722853,0.4167644808044623,-0.9968678212857277,0.18702828492378606,0.6138344962366461,-0.6048205093456027,0.8362861934188517,0.2095095046830226,-0.35250592787920443,-0.027884538828853004,0
0.2791634562608612,0.03800269570620575,0.2693779962231846,-0.4603367965396831,0.084680412018039,-0.7068572484524901,-0.05561303067435016,-0.4519538207323949,-0.3677649712948833,0.6180465876052187,0
0.5456550602971345,0.3045690604535885,-0.5461563823362895,-0.15820422484740096,0.6065488499895917,0.07085845681995237,1.159664769990847,0.19665891969718594,0.0960245582450158,-0.1545582321012507,0
0.06677045239114096,-0.07623491819027174,0.3540543383442952,0.47835115839729203,-0.39299473025397474,-0.665616476778889,-0.9181026865516483,0.25399566345627184,-0.5516833030869368,-1.0764452964762414,0
0.19428930226548205,1.2464997587163953,-0.003035455769946662,0.41924538722582094,0.040914679273782506,-0.04944482659557133,0.4595382414938843,-0.14513727209432567,0.13369615703595147,0.1608489030980068,0
-0.3340452268215244,0.4960211747682614,-0.08747987834770432,-0.37787257974642235,0.26825492178520177,-0.44923399089551863,0.014090578684564124,-0.004559498322101772,0.542947782915789,0.2373491164399764,0
-0.012513479372571959,0.40888314960014355,0.6951037745086567,0.2789051531759311,0.0051763099216903035,-0.6559181161750798,-0.5325568315376863,-0.15261235217733382,-0.3047561010796416,-0.093485651492723,0
0.028324962448553582,0.2648463771783654,-0.03524938902954561,0.24325082191310096,0.03223720740506012,-0.9877332831769357,-0.46966769690937715,-0.07204377786080773,-0.6048473714205538,0.29996436499810225,0
0.7653754161718487,0.6093809258486583,-0.106721435465104,0.745363068424976,0.07433372860105586,-0.16854298555901984,-0.3067013317704699,-0.15123484324406417,-0.19408840927061438,0.08520811118774385,0
0.0802869905249323,0.0015230100767072347,0.21846908487317493,0.5953231373931707,0.47477706772066186,-0.7424489842249518,-1.2769605674509774,0.46715995561963686,-0.6834393492077105,-0.11238270094634177,0
-0.5850565130296798,-0.9009902187900098,0.270731364102394,0.3795775801513234,-0.2882552003633597,-1.295521146072455,-0.2731222241262414,0.19590200270127325,-0.7394557843870643,0.0916799598895778,0
-0.007654924586497779,0.2896457498005442,0.05979018420707663,-0.48653447044077774,0.5982857508322457,-0.07926478651348501,-0.01365226975496593,-0.466633979536598,-0.22164112559575516,-0.44240135701345046,0
-0.08647302996171151,0.8558542400711718,-0.6859505714656782,-0.8067806989383706,0.7355851637468043,-0.10466183857593306,-0.3345363693299583,0.5199523436980382,-0.30280776986843205,0.9130048567734681,0
0.33896293566963454,-0.24395570407285133,1.0786541066327517,-0.3028574615016692,0.3710476860046535,0.14964629020324596,0.650870644699399,0.7807555983634263,0.016002074532883312,-0.37670893517309173,0
0.2299860714695582,-0.33885768487605306,1.0066936237633115,0.06826766554136872,-0.18266077565605435,0.0923401529324542,-0.6735631447648482,-0.48580701925532577,0.6002069539722127,-0.32844713948569787,0
-0.5234554913409698,0.2683263762636431,0.5928520773314985,0.35947665533253337,0.4980238429029082,-0.3783975442847304,-0.7109053333709219,0.7506668259777434,-0.16133991942106787,-0.12541650822752368,0
0.664097070924529,0.27811500470032996,0.22794388604080382,1.082501172450542,-0.3217591151900715,0.4639200640406186,0.028506562448542296,0.13429613943162869,0.7642342132062658,0.25391787814481187,0
0.2691480395248165,0.5362536686549011,-0.18247636477144266,-0.4196048336695032,-0.5224045970105168,-0.9831782946880009,1.028103564970161,-0.5516041828608416,-0.110626811792886,-0.13840664994446034,0
0.15370334890455034,0.40786860626964827,0.4302367441798727,-0.2915387192844692,-0.08356085689320575,0.14128997524414982,-0.12434556309177354,0.8036727880099963,0.24548747581912567,0.36743889302490873,0
