date,y,temperature,economic_idx,day_of_week,day_of_year
2010-03-23,88.64757586647814,30.879274523900367,112.84438563576558,1,82
2010-03-24,92.02971444415839,34.28058617873062,112.95110417579367,2,83
2010-03-25,71.09415332128323,28.32666718705559,113.02916809592232,3,84
2010-03-26,63.827653389557724,27.486167161854066,112.52743799235056,4,85
2010-03-27,51.01012073786174,28.432134371897284,113.03554246815644,5,86
2010-03-28,76.4721065459694,32.7049491692664,114.22489001361511,6,87
2010-03-29,76.4056974541621,30.961906925986185,114.24044674598295,0,88
2010-03-30,64.965171604859,28.39885222971851,114.51406177059393,1,89
2010-03-31,87.3140919993317,31.53597915472867,114.57446690934279,2,90
2010-04-01,86.14013043323207,30.2910159078049,114.23285948179127,3,91
2010-04-02,81.38652002853678,32.904885958541755,113.33470172045324,4,92
2010-04-03,41.10264309701031,27.887521001586382,112.99107416809103,5,93
2010-04-04,44.540825074292314,29.00098626847956,112.30139119794137,6,94
2010-04-05,65.10507082525169,28.793506675337504,113.15677658594768,0,95
2010-04-06,58.30429782616096,25.560714902924538,113.09959619178966,1,96
2010-04-07,85.5391754708416,30.81662487279967,112.92405393615385,2,97
2010-04-08,83.82815500820354,30.684016638928075,113.36309494201302,3,98
2010-04-09,69.19862513361176,29.884368571608267,112.79373477225224,4,99
2010-04-10,49.38760703587142,29.129044196183386,112.39887490051036,5,100
2010-04-11,40.41700991922447,25.546081498972683,112.41854629752353,6,101
2010-04-12,74.67395081273915,28.485268637536173,112.91563639055018,0,102
2010-04-13,72.49060946903995,28.669708001857693,113.14626293329609,1,103
2010-04-14,55.74855640378441,27.237317358639125,113.24729690120911,2,104
2010-04-15,71.94982680701217,29.102256206831925,113.26032435869591,3,105
2010-04-16,70.47574841062223,30.73591382219369,113.43151874642624,4,106
2010-04-17,83.27314854130195,35.115669050682556,113.50054106294088,5,107
2010-04-18,64.86559935940132,29.90991678900721,112.95088258095326,6,108
2010-04-19,76.9952035979948,30.083649423035872,112.93639487600132,0,109
2010-04-20,73.53266860431002,29.00824054930071,112.35918234297392,1,110
2010-04-21,58.76989598327575,23.391633343451673,112.35652944824159,2,111
2010-04-22,71.74170448697076,28.980587450618007,112.07020111127996,3,112
2010-04-23,76.71553597363581,29.148841176005998,113.2910939517215,4,113
2010-04-24,91.78415227280344,36.26176495238349,113.21957260727113,5,114
2010-04-25,56.96781527948112,28.19473882992318,112.46312073569148,6,115
2010-04-26,75.4042475026727,29.572171556990785,112.33895966901602,0,116
2010-04-27,74.63636855500461,28.455057584720286,112.53884908218319,1,117
2010-04-28,63.11764254641678,24.940809761499768,113.31304277756412,2,118
2010-04-29,93.39459306889133,31.758984160984433,112.95315146169702,3,119
2010-04-30,72.42236287196138,30.466041944512533,112.09411779363103,4,120
2010-05-01,58.61202280112502,30.45915669320356,112.43208511278695,5,121
2010-05-02,58.02247993201654,25.229844117371805,111.66872690719498,6,122
2010-05-03,87.71824389748669,32.034500561653694,111.37500727984713,0,123
2010-05-04,60.87853094697464,23.484880132999166,111.16799745409078,1,124
2010-05-05,70.3083830442739,29.311564991918193,111.0524496034731,2,125
2010-05-06,102.80945707740393,33.97920693612368,111.31379605266599,3,126
2010-05-07,52.35376515137059,24.289405751981718,110.88626610457553,4,127
2010-05-08,45.36064544349013,25.41166797572692,110.66124000571222,5,128
2010-05-09,43.66675311063523,27.255477987070837,110.56352377798781,6,129
2010-05-10,63.445988107373424,25.288521528950433,110.54535193136391,0,130
2010-05-11,50.88573638330276,21.985891298906342,110.49893543167886,1,131
2010-05-12,69.90068048779733,26.67905978092992,110.61928018217341,2,132
2010-05-13,56.1365444774452,23.118553824715395,110.9412456512293,3,133
2010-05-14,62.940660276982825,27.554990898210274,111.03534485646945,4,134
2010-05-15,38.85522280302849,23.201394751075966,111.15768945138993,5,135
2010-05-16,66.18460221898276,30.431681374378964,110.2599333003956,6,136
2010-05-17,56.50336163556315,23.251138456655525,110.17624074587319,0,137
2010-05-18,58.91855768842625,24.45059698301612,110.30506148418615,1,138
2010-05-19,66.38820571116452,27.67013388846595,110.55650824926938,2,139
2010-05-20,61.6654791513558,21.346762893816987,110.09525468805288,3,140
2010-05-21,14.58632808350448,25.52853844678146,109.64863959797373,4,141
2010-05-22,17.80192360393235,28.571476068914663,109.24251419028745,5,142
2010-05-23,2.08868939134441,19.628631661081847,109.3897047005079,6,143
2010-05-24,22.07220784505554,24.803219772031486,109.7837262415627,0,144
2010-05-25,23.080641040761613,24.824466388787343,109.45521404159184,1,145
2010-05-26,30.725428598370275,26.183109923816374,109.78258983102133,2,146
2010-05-27,21.14540880890357,19.916997278045415,109.71594162627913,3,147
2010-05-28,2.078130893843241,19.454134554172686,109.52366889381643,4,148
2010-05-29,5.3258647317016745,24.7664937898796,109.28614672396597,5,149
2010-05-30,1.3902985477981868,23.87436110241115,109.5259641675718,6,150
2010-05-31,20.151659250567423,23.51526120483546,109.55364917217815,0,151
2010-06-01,64.33849596847588,23.581205425180492,110.55488531454117,1,152
2010-06-02,11.492150377853282,20.277633016899205,109.99056721734173,2,153
2010-06-03,60.28997676864582,22.788149230777176,110.10992700498585,3,154
2010-06-04,7.667826768067339,22.742188061009813,109.70419450573183,4,155
2010-06-05,1.0,19.489468025426977,109.12702287058347,5,156
2010-06-06,23.337520397665028,26.99743478128314,108.97771021048635,6,157
2010-06-07,14.600559060047221,22.58730508304089,108.90120200638046,0,158
2010-06-08,49.85373154535134,17.35576633986578,110.21384497237118,1,159
2010-06-09,21.728960548274546,22.661453481769655,109.97411524293803,2,160
2010-06-10,18.459645005746328,17.52817917656163,109.26020276367066,3,161
2010-06-11,6.129602068160031,22.572296128991518,109.24676577767589,4,162
2010-06-12,1.0,23.44410515404751,108.05843157831237,5,163
2010-06-13,1.0,17.262077355879146,107.8604148825482,6,164
2010-06-14,17.104202835252906,22.36866064818877,107.71541311080874,0,165
2010-06-15,4.596379125203153,20.469957721038288,107.95877108565797,1,166
2010-06-16,17.482786034685816,21.44962589704431,108.29076076962916,2,167
2010-06-17,31.065747702008334,24.42447607626834,107.88332413546321,3,168
2010-06-18,3.350088771060798,17.74747951212744,107.65158400567752,4,169
2010-06-19,1.0,15.970951232628483,107.11135848786896,5,170
2010-06-20,1.0,15.311175854325995,106.38947966255694,6,171
2010-06-21,14.328608608216442,15.278965958974315,106.38594679578506,0,172
2010-06-22,12.825723012897289,17.240962571615658,105.59009098080662,1,173
2010-06-23,10.685636326639385,18.240862926507887,105.22318180265023,2,174
2010-06-24,10.83044291000561,17.791962535841446,104.56551666251418,3,175
2010-06-25,1.0,19.187342465897316,104.67984806098639,4,176
2010-06-26,1.0,16.488196203851768,105.41967140731076,5,177
2010-06-27,1.0,20.552761730326267,104.60765484286414,6,178
2010-06-28,6.157836478663856,15.140805190601007,103.519642895578,0,179
2010-06-29,23.503072098230245,23.837622766378438,103.29546743422627,1,180
2010-06-30,8.741984311379369,17.296256516898175,103.14140588859253,2,181
2010-07-01,1.0,12.589796947203983,103.08869761419719,3,182
2010-07-02,1.0,11.690559542845085,102.70342292319557,4,183
2010-07-03,1.0,16.092650337051083,102.44096333600909,5,184
2010-07-04,1.0,13.716945770873005,102.46260410789495,6,185
2010-07-05,1.0,16.27161794234457,102.82078162644339,0,186
2010-07-06,13.96428326131916,15.291869227499255,101.68134679767162,1,187
2010-07-07,1.0,13.396543256598513,101.33514505947919,2,188
2010-07-08,1.0,10.817932316061054,101.28054675061236,3,189
2010-07-09,1.0,8.55754107336216,100.66033612526203,4,190
2010-07-10,1.0,11.506868792621766,101.36502923783684,5,191
2010-07-11,1.0,15.160578214045511,100.88681410304953,6,192
2010-07-12,1.0,12.979343994585088,100.70608959935947,0,193
2010-07-13,8.795522022490305,8.346315363149108,100.82450491991015,1,194
2010-07-14,1.0,12.350406443820857,100.36979948482906,2,195
2010-07-15,1.0,12.735085570863713,99.28803270446465,3,196
2010-07-16,1.0,8.676843177937709,98.91585789309822,4,197
2010-07-17,1.0,11.539959340169242,99.27341306855851,5,198
2010-07-18,1.0,11.004939064356298,98.94853238269522,6,199
2010-07-19,7.4414827547550635,7.154164779706113,98.36966340725364,0,200
2010-07-20,1.0,11.410507557392295,98.67767807126226,1,201
2010-07-21,1.0,11.774948672273275,98.35834840662737,2,202
2010-07-22,1.0,13.098650619580011,97.95025358691524,3,203
2010-07-23,1.0,12.769328959778361,97.87294332728484,4,204
2010-07-24,1.0,5.234936215814425,98.1073042515039,5,205
2010-07-25,1.0,6.3161573318392445,99.1482186726282,6,206
2010-07-26,1.0,10.438163521312205,99.4130136119319,0,207
2010-07-27,1.0,10.199647982996467,99.84527677353454,1,208
2010-07-28,1.0,9.970542213730354,99.44584986250128,2,209
2010-07-29,1.0,19.752648181494003,98.78773136570713,3,210
2010-07-30,1.0,9.678193666965024,98.67501794893705,4,211
2010-07-31,1.0,11.145369095957157,98.58607476491281,5,212
2010-08-01,1.0,10.375976250151629,97.90568639988223,6,213
2010-08-02,1.0,9.24565873427774,97.67834807155937,0,214
2010-08-03,1.0,6.125472340740025,97.73980109671818,1,215
2010-08-04,1.0,9.130329066228326,97.7833212227664,2,216
2010-08-05,1.0,4.3194977948954465,97.90036124567136,3,217
2010-08-06,1.0,5.714544110239395,97.91235537204483,4,218
2010-08-07,1.0,4.758473259402428,97.52702098746832,5,219
2010-08-08,1.0,6.252350045364233,97.13994083026242,6,220
2010-08-09,1.0,12.745528305524275,96.41207702194099,0,221
2010-08-10,23.928403687311455,-0.0026960254001959782,97.17785917414949,1,222
2010-08-11,1.0,7.458208948058287,97.05980221013405,2,223
2010-08-12,7.957097408377498,0.3644505515270957,96.82445669582934,3,224
2010-08-13,1.0,3.592871564717045,96.2390442153779,4,225
2010-08-14,1.0,8.084544546108566,97.58779809649731,5,226
2010-08-15,1.0,4.822571514145282,96.93403862775104,6,227
2010-08-16,6.729098649783216,1.2116045540268905,96.60453649084839,0,228
2010-08-17,7.723299181778605,2.117158632980133,96.69943107678941,1,229
2010-08-18,1.0,6.123271110907673,96.88860452397371,2,230
2010-08-19,5.618486515119882,1.7180161509097278,97.2587641474763,3,231
2010-08-20,1.0,4.38641196776169,98.05592383373985,4,232
2010-08-21,1.0,3.7050047638742116,98.20455449463608,5,233
2010-08-22,1.0,1.4481240736235104,97.5743212420674,6,234
2010-08-23,1.0,9.672825017732176,97.34589439374152,0,235
2010-08-24,1.0,4.9842971294550455,97.40215244288171,1,236
2010-08-25,29.2754684313369,-3.147813816597999,98.34093537659562,2,237
2010-08-26,6.677988662434709,3.335623181817096,97.54906181200019,3,238
2010-08-27,2.590760437847319,0.6431643385944148,98.05976901336308,4,239
2010-08-28,1.0,5.041748151544365,98.06156472535635,5,240
2010-08-29,1.9670486313727846,-0.03348610073716962,98.39476718602381,6,241
2010-08-30,11.383570936263808,1.8632398490574116,98.26053404836158,0,242
2010-08-31,1.0,3.5895695908985883,97.75858660933079,1,243
2010-09-01,1.0,4.542856748481854,98.05582341603062,2,244
2010-09-02,24.951214137770965,-1.7804516335823308,98.30739702298932,3,245
2010-09-03,9.290947216992596,0.6956803462322592,98.72036665321704,4,246
2010-09-04,1.0,0.15703051187038763,98.64326314896815,5,247
2010-09-05,1.0,-0.4914682191738906,98.27553245625406,6,248
2010-09-06,1.0,6.655539415371404,97.43097384284438,0,249
2010-09-07,6.41484924206773,2.4688155824676796,97.77817219921876,1,250
2010-09-08,24.667497510879148,-2.6300199574756924,97.93032698078898,2,251
2010-09-09,1.0,3.809076861640285,97.39036470302,3,252
2010-09-10,1.0,7.328945131012987,97.06674577792282,4,253
2010-09-11,1.0,3.971011770161515,96.78179221937259,5,254
2010-09-12,13.664889951871238,-3.7691742365203087,95.99150203243148,6,255
2010-09-13,15.37282762944863,-0.7442416018515208,95.53665646791141,0,256
2010-09-14,1.0,4.432948116144865,94.92654712332549,1,257
2010-09-15,22.4693862952902,-1.5627880175985727,94.67993941381303,2,258
2010-09-16,5.37772954989765,1.8239573374727163,94.27306334887972,3,259
2010-09-17,1.0,2.7529728900317596,93.42488854384719,4,260
2010-09-18,4.296439858614847,-2.4108372358860044,94.40437952308196,5,261
2010-09-19,1.0,0.1365908257006206,95.00172634856351,6,262
2010-09-20,72.1502525180126,-9.459076932911074,94.5861852276723,0,263
2010-09-21,30.263294080257367,-2.8545192383821556,94.6992673226542,1,264
2010-09-22,14.053419694173432,-0.5807681290916136,94.88778388772636,2,265
2010-09-23,35.766166143423746,-3.6037341983179614,95.46603241242799,3,266
2010-09-24,1.0,5.003925708759462,95.04236516148681,4,267
2010-09-25,12.436465731396927,-4.212248718021804,95.57699070073843,5,268
2010-09-26,3.3037911934275983,-1.2660588173717988,95.29455343030213,6,269
2010-09-27,9.33681811742853,0.42661834120652153,94.6210863216831,0,270
2010-09-28,1.0,4.342967005992388,94.98057201022812,1,271
2010-09-29,32.74689590580388,-4.299255709918107,95.62632567509291,2,272
2010-09-30,1.0,3.491441881036991,96.92361451083502,3,273
2010-10-01,13.773928611102235,0.03070785268837447,96.33004809861612,4,274
2010-10-02,11.069455139126386,-2.942020499695428,96.68876713034197,5,275
2010-10-03,1.0,1.395750659979859,96.49608888600821,6,276
2010-10-04,11.371642550533805,0.6179900554608091,96.9029531486723,0,277
2010-10-05,22.480584439198154,-1.764036348159304,96.18585427389787,1,278
2010-10-06,12.6313780563581,0.26625175943511226,95.57557386652267,2,279
2010-10-07,20.089339778469395,-1.074442145144785,95.21169622454919,3,280
2010-10-08,8.854342956676907,0.451118446736102,95.2781891399155,4,281
2010-10-09,1.0,2.130432223034304,94.98760548140652,5,282
2010-10-10,1.0,4.939960553910413,95.350029796669,6,283
2010-10-11,34.12019160319849,-3.489281573803068,95.89930763273163,0,284
2010-10-12,1.0,6.669892271169111,96.23785265977324,1,285
2010-10-13,42.290436345532925,-5.5344854172705515,97.08891994440852,2,286
2010-10-14,16.017309143446553,-0.0782479476679383,97.3414145467957,3,287
2010-10-15,1.0,2.201715462232976,96.780445054958,4,288
2010-10-16,1.0,1.3437054472036398,97.5124986449363,5,289
2010-10-17,1.6779044207812497,-1.299112146933959,97.26316036909981,6,290
2010-10-18,8.660330670913579,0.017146599078493585,97.77447115676814,0,291
2010-10-19,12.82589796865818,-0.7607136089981517,98.62028783784965,1,292
2010-10-20,10.678576026118193,-0.9688030430284269,98.91041494618237,2,293
2010-10-21,1.0,3.4333017698862784,98.22693682828015,3,294
2010-10-22,1.0,2.0449231926217815,97.83523403987773,4,295
2010-10-23,1.0,-1.011320239619066,98.56679456451,5,296
2010-10-24,1.0,3.8638628618639355,98.55518867412587,6,297
2010-10-25,1.0,2.188710467966626,98.67067940022258,0,298
2010-10-26,5.7287630985865095,3.8112108029292577,99.1285246036174,1,299
2010-10-27,3.726532999431157,3.371356072928484,99.55782778848453,2,300
2010-10-28,20.86758665728627,-0.8906703301261452,99.78105712618118,3,301
2010-10-29,14.28310387473474,0.03358310365563644,99.76321817249789,4,302
2010-10-30,1.0,4.077750065022197,99.69602231479357,5,303
2010-10-31,1.0,3.792618549438207,100.21672977543044,6,304
2010-11-01,1.0,2.0282997743557836,100.5878680451108,0,305
2010-11-02,5.01224875012586,2.5763034887225635,100.55614200933985,1,306
2010-11-03,1.0,6.194413337566228,101.19666683331917,2,307
2010-11-04,12.405369567819239,0.7275417546548333,101.23413663468477,3,308
2010-11-05,1.0,4.2880836191761045,100.91278334020429,4,309
2010-11-06,1.0,2.1884045860143315,100.64023872138654,5,310
2010-11-07,1.0,2.2937416623096647,100.26024324618218,6,311
2010-11-08,1.0,6.398485296783806,100.23581794620719,0,312
2010-11-09,1.0,5.737294020447339,100.96683439955429,1,313
2010-11-10,1.0,5.863937859800162,100.68078486589906,2,314
2010-11-11,1.0,7.505635051116831,100.89383298827647,3,315
2010-11-12,1.0,3.8213764721153467,100.68657849951653,4,316
2010-11-13,1.0,5.976716759337814,100.67976118670087,5,317
2010-11-14,1.0,3.1758260111573176,100.05029122803394,6,318
2010-11-15,1.0,5.258117298428777,100.0677519601364,0,319
2010-11-16,6.705622263438636,4.077351595826478,100.1007734303753,1,320
2010-11-17,6.760236495994784,4.944047824994325,100.50290035469443,2,321
2010-11-18,1.0,6.626872003446505,100.74859640960192,3,322
2010-11-19,2.677779961090252,2.578085967456754,100.28549183103311,4,323
2010-11-20,1.0,11.504206404454349,100.96568095896156,5,324
2010-11-21,1.0,2.406180967880931,101.21088305114553,6,325
2010-11-22,10.312153584704484,1.981689432480238,101.45205241118231,0,326
2010-11-23,1.0,9.301384483513623,101.59131675898283,1,327
2010-11-24,1.0,8.407550960004482,101.47813681862914,2,328
2010-11-25,1.0,8.113086953290967,101.73453982004712,3,329
2010-11-26,1.0,8.336520663601403,102.12159817308105,4,330
2010-11-27,1.0,6.628030094318522,101.3991354990351,5,331
2010-11-28,1.0,4.188760103988248,101.28241951159703,6,332
2010-11-29,1.0,7.326092382422866,101.30924744268845,0,333
2010-11-30,11.544114367775277,5.287687190791695,101.59322838726308,1,334
2010-12-01,1.0,10.467298023549187,102.3473305253611,2,335
2010-12-02,1.0,7.325740137048295,102.12041405498398,3,336
2010-12-03,1.0,5.51753453646101,102.03185023201695,4,337
2010-12-04,1.0,7.2590556275477605,101.93741886882304,5,338
2010-12-05,1.0,9.693199901257987,101.69986436539519,6,339
2010-12-06,1.0,6.99636121265324,101.69080860973884,0,340
2010-12-07,1.0,6.455870976989361,102.24202961911396,1,341
2010-12-08,1.0,9.890389511297712,101.88216800549523,2,342
2010-12-09,1.0,10.132751652130107,102.26432103269535,3,343
2010-12-10,1.0,8.117204240413688,101.58275855121553,4,344
2010-12-11,1.0,8.46668736946949,101.47257376013744,5,345
2010-12-12,1.0,10.81923576707427,101.47936133585104,6,346
2010-12-13,3.6623833591893513,6.023559756514222,102.48932355132555,0,347
2010-12-14,11.678783021226444,6.391519022604173,102.52540676930997,1,348
2010-12-15,7.937366332391949,8.705973161198285,101.5991729503413,2,349
2010-12-16,5.296975738137877,10.469584555233375,100.77497125037573,3,350
2010-12-17,1.0,12.292420028055083,100.96803466772823,4,351
2010-12-18,1.0,16.03661452712837,101.45172538672557,5,352
2010-12-19,1.0,14.435376284910713,101.81696584555704,6,353
2010-12-20,1.0,11.635361831523296,102.078921029813,0,354
2010-12-21,1.0,12.311762469227757,102.83882872881959,1,355
2010-12-22,7.443913096150117,9.61563528167403,102.74836877506868,2,356
2010-12-23,14.735825888467993,12.8227995767037,103.37566728825406,3,357
2010-12-24,1.0,12.268106510642586,102.73996033125101,4,358
2010-12-25,1.0,14.358533706168831,102.46819368692111,5,359
2010-12-26,1.0,11.165457105287853,101.74573646397438,6,360
2010-12-27,3.515895464865601,15.462361719557805,101.78968280073937,0,361
2010-12-28,7.795125943896352,18.760035385427138,101.94817591145745,1,362
2010-12-29,1.300611272742357,14.093282701981524,102.18705425336138,2,363
2010-12-30,8.286320130388887,15.882614575184617,102.39997648581003,3,364
2010-12-31,1.0,17.00592308458861,102.11828237507326,4,365
2011-01-01,1.0,14.054362215616399,102.205295514425,5,1
2011-01-02,1.0,16.18824835463537,101.63870574168047,6,2
2011-01-03,2.6606045462999015,15.811542705386511,102.50240278391571,0,3
2011-01-04,11.706625998071845,16.324359422863584,102.53257030347179,1,4
2011-01-05,2.397778311492784,13.96956221235359,102.46995483974061,2,5
2011-01-06,18.83541628601213,16.61900120842451,103.44604872331391,3,6
2011-01-07,1.0197253232060723,18.295887351471606,103.00629444363919,4,7
2011-01-08,1.0,21.411211884234135,102.62456436114238,5,8
2011-01-09,1.3607128949972804,20.19087319169596,102.25716147084722,6,9
2011-01-10,20.152753011785016,24.027203266687668,102.40352626550765,0,10
2011-01-11,12.913689466272096,15.519448575512815,102.7991853154984,1,11
2011-01-12,18.68459817039374,20.69145361970446,103.34835870617498,2,12
2011-01-13,20.308174096474083,18.876608380562285,104.81313426517622,3,13
2011-01-14,24.65338340592313,25.147097427564162,103.86658816943128,4,14
2011-01-15,1.0,16.402841340785137,104.34846849401133,5,15
2011-01-16,1.0,16.557485550524706,104.24670849882759,6,16
2011-01-17,23.719029173735905,17.5261816743107,104.12954954856238,0,17
2011-01-18,19.05760182778914,13.199101323708032,103.99490623790048,1,18
2011-01-19,11.110648196245359,18.23859974773678,103.71490932025328,2,19
2011-01-20,17.537728937388803,17.78211805238167,104.73065610791578,3,20
2011-01-21,11.189999518949229,20.75285142853994,105.32433715044023,4,21
2011-01-22,1.0,21.567523179042222,105.50746736554149,5,22
2011-01-23,15.001556953200296,26.40971290946254,106.35345944892802,6,23
2011-01-24,24.651812293847374,23.869706296270664,105.76658359980792,0,24
2011-01-25,27.016375895383987,19.523177252943718,105.26947686376612,1,25
2011-01-26,19.401812610522303,18.79224701796461,104.3475491317322,2,26
2011-01-27,16.641431373829423,23.194931605637887,104.1636617610517,3,27
2011-01-28,14.98362523909755,17.988169217450448,104.40904851630388,4,28
2011-01-29,24.65561289519802,27.67088360138358,104.62368709689446,5,29
2011-01-30,17.617549190641544,25.94034248732242,104.86019374455377,6,30
2011-01-31,23.75563232904239,21.217819612748567,104.3150824294626,0,31
2011-02-01,13.859116894189738,17.707010962964358,104.87561373769088,1,32
2011-02-02,35.48955994633166,27.126777773605447,105.15287413194484,2,33
2011-02-03,33.30944363544554,22.93790060543096,105.67529691440534,3,34
2011-02-04,30.030338080128367,27.208877932142173,104.88321724190351,4,35
2011-02-05,1.0,18.923540940753366,105.19162710253738,5,36
2011-02-06,8.005998022184897,22.11751727991343,104.74872965420546,6,37
2011-02-07,26.766036457227504,24.137553597557677,104.69933216299941,0,38
2011-02-08,34.77681517001107,24.466245135292446,105.11401644386122,1,39
2011-02-09,24.6195256903756,23.175828287863425,105.3052620302466,2,40
2011-02-10,35.07026955180368,26.59247694367818,105.02334756485004,3,41
2011-02-11,18.86268468633915,21.716090836336797,105.1684567443903,4,42
2011-02-12,9.059039035663233,24.68390346975536,104.54273965884146,5,43
2011-02-13,13.534782856330494,25.661026600313026,105.25596336269727,6,44
2011-02-14,40.132325802400366,27.02950601065959,105.28941283685636,0,45
2011-02-15,40.488326021088895,27.8039809138739,105.98274340726381,1,46
2011-02-16,21.41446432070977,22.474999606142475,105.85146051601707,2,47
2011-02-17,21.845447451464047,21.423162599787254,105.71954668195514,3,48
